bodywork_type,brand,city,color,doors,fuel_type,kilometers,model,motor,state,transmission,year,price
0,5,359,31,5.0,2,77000.0,924,365,5,0,2011.0,74900000.0
2,24,327,31,2.0,2,12000.0,341,523,5,0,2011.0,104800000.0
12,148,327,31,4.0,2,113254.0,424,51,5,2,2011.0,35500000.0
12,153,327,31,4.0,2,89000.0,984,243,5,0,2011.0,41900000.0
0,67,359,25,5.0,2,76421.0,906,361,5,0,2011.0,63000000.0
0,7,327,49,5.0,2,56000.0,1195,373,5,0,2011.0,62800000.0
4,109,190,16,5.0,2,66300.0,414,51,8,2,2012.0,54400000.0
0,79,327,6,5.0,2,95000.0,421,233,5,0,2011.0,41800000.0
12,24,47,16,4.0,2,82000.0,438,64,26,2,2011.0,27000000.0
4,85,18,49,5.0,2,89000.0,903,17,5,2,2011.0,24900000.0
0,24,112,16,5.0,2,95711.0,345,233,5,0,2011.0,33900000.0
9,48,112,16,4.0,0,58021.0,531,522,5,0,2011.0,165900000.0
12,148,34,61,3.0,2,56000.0,745,51,5,2,2011.0,145000000.0
12,112,18,31,4.0,2,117000.0,1018,196,5,0,2011.0,28900000.0
0,148,196,31,3.0,2,127800.0,911,250,2,0,2011.0,110000000.0
12,85,112,31,4.0,2,92167.0,307,196,5,0,2011.0,31900000.0
0,129,58,61,5.0,2,105000.0,719,243,29,2,2011.0,35990000.0
0,129,327,61,5.0,2,123000.0,719,243,5,2,2011.0,40900000.0
4,40,238,63,4.0,2,90000.0,953,303,5,2,2011.0,76900000.0
12,5,327,61,4.0,2,54000.0,199,70,5,0,2011.0,50900000.0
3,129,196,16,2.0,2,123000.0,710,51,2,2,2011.0,24000000.0
0,107,327,6,5.0,2,124000.0,405,339,5,0,2011.0,58900000.0
0,148,47,31,5.0,0,110000.0,726,447,26,0,2011.0,200000000.0
0,24,112,61,5.0,2,101000.0,345,233,5,0,2011.0,32900000.0
0,24,58,49,5.0,2,129000.0,345,233,29,0,2011.0,32500000.0
12,24,327,6,4.0,2,106000.0,438,64,5,0,2011.0,31900000.0
4,101,380,25,5.0,2,140400.0,55,42,10,2,2011.0,27890000.0
4,118,112,63,5.0,2,58200.0,89,51,5,2,2011.0,32500000.0
12,148,327,31,4.0,2,117127.0,424,51,5,2,2011.0,35500000.0
12,107,359,61,4.0,2,70000.0,398,64,5,0,2011.0,65900000.0
0,7,338,16,5.0,2,67000.0,1195,196,5,0,2011.0,62000000.0
0,148,72,31,5.0,2,50000.0,1032,361,5,2,2011.0,87000000.0
4,109,327,31,5.0,2,128000.0,430,51,5,2,2011.0,52900000.0
0,24,113,16,5.0,2,109500.0,345,339,2,0,2011.0,32800000.0
0,148,18,16,5.0,2,97000.0,570,250,5,2,2011.0,74500000.0
0,79,327,16,5.0,2,79000.0,369,196,5,0,2011.0,78900000.0
0,79,327,49,5.0,2,53000.0,627,365,5,0,2011.0,73900000.0
9,110,123,49,4.0,0,103200.0,725,352,5,0,2011.0,68700000.0
0,85,123,49,5.0,0,78000.0,1049,196,5,0,2011.0,39500000.0
2,24,327,6,2.0,2,23000.0,341,365,5,2,2011.0,110000000.0
9,112,196,16,2.0,2,327805.0,575,233,2,2,2011.0,38900000.0
0,7,327,16,5.0,2,69000.0,1195,339,5,0,2011.0,61500000.0
9,40,112,31,2.0,2,82600.0,953,407,5,0,2013.0,70000000.0
14,85,327,16,5.0,0,173500.0,912,373,5,2,2013.0,62000000.0
0,70,359,49,5.0,2,96905.0,1134,260,5,2,2013.0,51000000.0
12,70,72,49,4.0,2,28522.0,241,373,5,0,2013.0,48000000.0
12,112,352,16,4.0,2,87720.0,1018,196,5,2,2013.0,32000000.0
0,67,196,40,5.0,2,158000.0,323,196,2,0,2013.0,55500000.0
0,85,327,74,5.0,2,295000.0,1040,196,5,2,2013.0,28500000.0
12,5,196,16,5.0,2,80000.0,202,376,2,0,2013.0,84900000.0
0,153,338,44,5.0,2,97662.0,1203,260,5,0,2013.0,59000000.0
4,112,359,31,5.0,2,96000.0,1117,157,5,2,2013.0,30500000.0
0,67,359,77,5.0,2,120000.0,906,196,5,0,2013.0,74000000.0
12,7,112,6,4.0,2,76500.0,1024,135,5,0,2013.0,56500000.0
13,48,58,16,4.0,2,126994.0,512,260,29,0,2013.0,46000000.0
12,5,359,60,4.0,2,95300.0,199,157,5,0,2013.0,49900000.0
0,151,47,31,5.0,2,58753.0,436,135,26,2,2013.0,40490000.0
4,7,359,6,5.0,2,53234.0,1197,373,5,0,2013.0,96000000.0
0,85,150,49,5.0,0,99000.0,827,339,28,0,2013.0,58000000.0
0,90,58,31,5.0,2,64000.0,519,196,29,0,2013.0,95000000.0
12,48,196,49,5.0,2,121500.0,580,51,2,0,2013.0,48000000.0
12,112,84,6,4.0,2,82000.0,1018,260,5,2,2013.0,30000000.0
0,5,338,49,5.0,0,99000.0,923,260,5,0,2013.0,64000000.0
12,151,196,61,5.0,2,79570.0,689,157,2,0,2013.0,41900000.0
9,101,93,63,4.0,2,112000.0,260,224,22,2,2013.0,45300000.0
0,47,196,31,3.0,2,80000.0,155,51,2,2,2013.0,32000000.0
0,48,196,49,4.0,2,70000.0,524,196,2,0,2013.0,68000000.0
12,112,112,31,4.0,2,88000.0,1163,135,5,2,2013.0,31500000.0
0,139,359,49,5.0,0,89750.0,720,196,5,0,2013.0,43000000.0
0,148,196,31,2.0,2,79000.0,911,196,2,0,2013.0,122000000.0
12,48,112,16,4.0,2,82227.0,561,196,5,0,2013.0,37900000.0
9,148,196,16,4.0,0,140000.0,664,243,2,2,2013.0,94900000.0
9,112,33,9,5.0,2,85918.0,1191,303,4,0,2013.0,40000000.0
0,48,327,63,4.0,2,94000.0,512,266,5,0,2013.0,53500000.0
0,75,73,49,5.0,2,42300.0,242,196,15,2,2013.0,28900000.0
0,24,33,16,2.0,0,124000.0,740,166,4,2,2013.0,73000000.0
0,24,375,61,5.0,2,90500.0,345,339,20,0,2013.0,35500000.0
4,70,47,16,5.0,2,49319.0,213,32,26,2,2013.0,35000000.0
4,118,72,16,5.0,2,76000.0,88,32,5,2,2013.0,21500000.0
0,148,34,49,5.0,0,73000.0,911,339,5,2,2013.0,129000000.0
0,148,227,31,5.0,0,113500.0,911,339,25,0,2013.0,125000000.0
0,153,72,16,5.0,2,131289.0,1203,196,5,0,2013.0,60990000.0
0,48,33,61,5.0,2,62480.0,524,361,4,0,2013.0,84000000.0
2,48,33,16,4.0,2,29000.0,834,489,4,0,2013.0,100000000.0
12,112,327,31,4.0,2,95000.0,1018,196,5,2,2013.0,22800000.0
12,48,359,49,4.0,2,100000.0,561,196,5,2,2013.0,31900000.0
0,70,112,61,5.0,0,77000.0,1090,196,5,2,2013.0,57500000.0
4,151,327,49,5.0,2,93000.0,617,51,5,2,2013.0,27900000.0
0,148,33,61,5.0,2,60786.0,570,250,4,2,2013.0,88000000.0
9,48,47,16,4.0,2,108000.0,959,701,26,2,2012.0,57000000.0
0,40,155,31,4.0,2,100000.0,953,503,5,0,2012.0,74500000.0
12,24,33,49,5.0,2,114000.0,438,64,4,0,2012.0,28000000.0
0,153,327,16,5.0,2,86330.0,1203,325,5,0,2012.0,70000000.0
0,5,72,6,4.0,2,44000.0,923,51,5,0,2012.0,73000000.0
0,85,227,61,5.0,2,108000.0,1049,196,25,2,2012.0,56900000.0
0,107,196,60,4.0,2,110000.0,390,196,2,0,2012.0,73000000.0
12,85,196,31,2.0,2,109000.0,308,51,2,0,2012.0,37000000.0
0,101,196,61,5.0,2,85000.0,334,227,2,2,2012.0,49700000.0
0,112,359,16,5.0,0,152569.0,1143,373,5,2,2012.0,47000000.0
4,129,238,60,5.0,2,99000.0,1060,51,5,2,2012.0,28900000.0
11,151,120,16,5.0,2,112000.0,1114,722,26,0,2012.0,54000000.0
0,110,338,16,4.0,0,136744.0,858,196,5,0,2012.0,69000000.0
12,70,238,63,4.0,2,99000.0,504,64,5,2,2012.0,38500000.0
0,85,72,31,5.0,2,126000.0,1039,51,5,0,2012.0,47500000.0
0,79,47,31,5.0,2,97400.0,627,365,26,2,2012.0,69800000.0
0,109,227,74,2.0,2,76300.0,422,145,25,0,2012.0,54000000.0
0,139,123,31,5.0,0,207000.0,720,51,5,2,2012.0,34500000.0
0,7,359,49,5.0,2,72000.0,1197,373,5,0,2012.0,120000000.0
0,67,227,16,5.0,2,212000.0,906,361,25,0,2012.0,67900000.0
4,112,359,39,5.0,2,98000.0,1117,157,5,2,2012.0,27800000.0
12,107,227,49,4.0,2,137000.0,390,64,25,0,2012.0,52000000.0
12,7,327,61,4.0,2,60670.0,1027,196,5,0,2012.0,69800000.0
0,90,34,16,5.0,2,72000.0,956,51,5,0,2012.0,93500000.0
12,7,123,31,4.0,2,25900.0,161,260,5,0,2012.0,65000000.0
14,151,327,16,5.0,2,240000.0,1129,196,5,2,2012.0,49000000.0
4,129,359,49,5.0,2,137760.0,1004,51,5,2,2012.0,28500000.0
12,107,302,61,4.0,2,73500.0,390,64,19,0,2012.0,55000000.0
4,48,112,63,5.0,2,65000.0,556,51,5,2,2012.0,31800000.0
13,107,196,60,5.0,0,122000.0,781,196,2,0,2012.0,83000000.0
12,107,359,49,5.0,2,64235.0,398,361,5,0,2012.0,105000000.0
0,24,18,49,5.0,2,64499.0,345,339,5,2,2012.0,45800000.0
0,7,34,61,5.0,2,92559.0,1199,196,5,0,2012.0,104900000.0
12,129,327,31,4.0,2,102600.0,560,260,5,0,2012.0,32000000.0
12,107,58,61,4.0,0,72514.0,398,224,29,0,2012.0,62000000.0
0,7,34,16,5.0,0,94800.0,1199,339,5,0,2012.0,75000000.0
0,7,58,61,5.0,2,77000.0,1195,339,29,0,2012.0,75900000.0
0,7,112,16,5.0,0,91000.0,1197,339,5,0,2012.0,81000000.0
12,153,327,6,4.0,2,134000.0,982,51,5,2,2012.0,42900000.0
12,151,196,49,4.0,2,89100.0,689,64,2,2,2012.0,40500000.0
12,7,359,6,4.0,2,33418.0,1029,339,5,0,2012.0,95000000.0
12,24,359,78,4.0,2,100000.0,438,64,5,0,2012.0,31800000.0
4,24,92,63,5.0,2,77351.0,438,70,15,0,2012.0,31500000.0
12,112,359,49,4.0,2,100000.0,1018,196,5,0,2012.0,31000000.0
4,101,123,25,5.0,2,102000.0,55,42,5,0,2012.0,33500000.0
0,148,58,16,5.0,0,92500.0,911,373,29,0,2012.0,120000000.0
0,70,359,61,5.0,2,108000.0,1006,233,5,2,2012.0,45500000.0
12,5,33,49,4.0,2,98000.0,199,64,4,0,2011.0,42000000.0
9,148,196,31,2.0,0,113610.0,664,243,2,2,2011.0,80000000.0
12,129,155,31,4.0,2,102000.0,762,32,5,2,2011.0,21600000.0
4,24,190,31,5.0,2,104500.0,1042,15,8,2,2011.0,16500000.0
12,112,327,16,4.0,0,226000.0,859,51,5,0,2011.0,56900000.0
0,107,327,60,5.0,2,71000.0,390,157,5,2,2011.0,51000000.0
0,48,33,6,4.0,2,156273.0,501,243,4,0,2011.0,39000000.0
14,55,238,16,5.0,2,116576.0,811,81,5,2,2011.0,18000000.0
9,148,375,49,4.0,0,158672.0,664,339,20,0,2011.0,96000000.0
12,7,385,61,4.0,2,97000.0,1024,196,15,0,2011.0,48000000.0
12,24,210,49,4.0,2,90450.0,240,51,18,2,2011.0,23500000.0
12,148,123,49,4.0,0,146000.0,664,303,5,2,2011.0,80000000.0
0,148,210,31,3.0,2,86500.0,911,250,18,0,2011.0,104000000.0
0,24,33,16,5.0,2,115000.0,345,233,4,2,2011.0,30000000.0
0,148,150,31,5.0,2,106300.0,911,250,28,0,2011.0,105000000.0
0,139,157,31,5.0,0,550.0,218,51,15,0,2011.0,33000000.0
4,151,190,49,5.0,2,177133.0,1114,196,8,0,2011.0,45000000.0
4,47,44,16,2.0,2,102000.0,557,51,5,2,2011.0,17500000.0
12,24,359,49,4.0,2,97000.0,882,64,5,2,2011.0,22900000.0
0,148,196,16,5.0,2,66000.0,946,243,2,2,2011.0,44800000.0
4,85,190,63,5.0,2,99000.0,1040,51,8,2,2011.0,29900000.0
4,101,359,16,5.0,2,81047.0,55,42,5,0,2011.0,29900000.0
12,7,112,60,4.0,2,65000.0,1024,177,5,2,2011.0,47000000.0
12,5,227,6,4.0,2,76500.0,199,14,25,2,2011.0,39900000.0
12,5,58,31,4.0,2,58000.0,199,64,29,2,2011.0,48000000.0
0,70,34,63,5.0,2,80296.0,1090,196,5,2,2011.0,51900000.0
9,101,47,61,2.0,2,60000.0,260,249,26,2,2011.0,75000000.0
4,112,196,31,5.0,2,119900.0,1018,196,2,2,2011.0,15000000.0
4,47,196,3,2.0,2,103000.0,155,32,2,2,2011.0,31900000.0
0,67,227,31,5.0,2,149000.0,323,233,25,2,2011.0,46700000.0
13,40,33,6,5.0,2,110000.0,1073,302,4,0,2011.0,40000000.0
9,112,47,63,4.0,0,168000.0,859,243,26,0,2011.0,58500000.0
0,148,196,31,3.0,2,128000.0,911,250,2,0,2011.0,109900000.0
2,101,112,6,2.0,2,80000.0,788,260,5,2,2011.0,57000000.0
12,7,196,31,4.0,2,71000.0,1029,339,2,0,2011.0,135000000.0
12,79,196,65,3.0,2,98000.0,1189,51,2,2,2011.0,79500000.0
0,5,34,61,4.0,2,80000.0,201,196,5,0,2011.0,57000000.0
0,24,34,31,2.0,2,102408.0,633,51,5,2,2011.0,38500000.0
4,1,299,16,3.0,2,92000.0,816,32,5,2,2011.0,38000000.0
0,148,33,31,5.0,2,82000.0,570,250,4,2,2011.0,75000000.0
11,24,155,16,5.0,2,119000.0,345,373,5,0,2011.0,37000000.0
2,30,359,16,3.0,2,94000.0,454,715,5,2,2011.0,32000000.0
4,118,58,6,5.0,2,83000.0,116,260,29,0,2011.0,30000000.0
4,109,123,16,5.0,2,64000.0,422,196,5,2,2011.0,53000000.0
13,5,72,49,5.0,2,55296.0,924,373,5,0,2011.0,92000000.0
0,5,120,49,5.0,0,116000.0,924,339,26,0,2011.0,93000000.0
0,122,51,16,5.0,0,122000.0,356,339,29,0,2011.0,140000000.0
4,107,359,31,5.0,2,58000.0,389,135,5,2,2013.0,44000000.0
12,107,72,16,4.0,2,49500.0,390,157,5,0,2013.0,79000000.0
0,48,327,31,5.0,2,124635.0,524,400,5,0,2013.0,70000000.0
4,107,123,31,5.0,2,73000.0,389,623,5,0,2013.0,45000000.0
0,70,155,16,3.0,0,169920.0,640,303,5,2,2013.0,60000000.0
0,5,327,6,5.0,2,168000.0,924,373,5,0,2013.0,77999999.0
12,7,327,49,4.0,2,74500.0,1024,260,5,0,2013.0,60000000.0
2,5,359,60,3.0,2,36000.0,201,157,5,0,2013.0,79000000.0
0,70,155,16,3.0,0,262000.0,640,303,5,2,2013.0,60000000.0
4,107,359,31,5.0,2,37460.0,389,135,5,0,2013.0,51000000.0
2,5,72,60,2.0,2,49589.0,201,260,5,0,2013.0,95700000.0
0,24,359,6,5.0,2,68000.0,1131,407,5,0,2013.0,63800000.0
0,118,123,63,2.0,2,69000.0,116,135,5,2,2013.0,68000000.0
12,112,359,16,4.0,2,86000.0,1018,260,5,0,2013.0,35000000.0
0,70,327,19,5.0,2,85000.0,1090,260,5,2,2013.0,52500000.0
2,7,338,6,3.0,2,47000.0,1024,303,5,0,2013.0,77500000.0
0,151,44,16,5.0,0,281036.0,1129,260,5,2,2013.0,67000000.0
13,48,359,49,5.0,2,97800.0,524,400,5,0,2013.0,73500000.0
0,7,359,31,2.0,2,31500.0,1225,260,5,0,2013.0,86500000.0
1,7,34,49,2.0,2,40910.0,75,51,5,0,2013.0,80000000.0
1,107,327,16,2.0,2,5808.0,398,400,5,0,2013.0,110000000.0
13,129,123,49,5.0,2,91746.0,719,303,5,0,2013.0,48000000.0
12,101,238,60,4.0,2,100000.0,104,135,5,2,2013.0,40000000.0
12,101,282,16,4.0,0,195000.0,260,303,5,2,2013.0,53000000.0
12,90,359,16,5.0,2,69344.0,574,260,5,0,2013.0,75000000.0
4,101,155,16,5.0,2,74100.0,333,260,5,2,2013.0,59000000.0
13,148,123,60,5.0,0,102000.0,911,373,5,0,2013.0,134900000.0
4,132,327,16,5.0,2,76000.0,756,161,5,0,2013.0,40900000.0
4,112,112,9,5.0,2,79000.0,1117,157,5,2,2013.0,32000000.0
13,48,254,31,4.0,2,141000.0,501,400,5,0,2013.0,52000000.0
12,151,112,31,4.0,2,80000.0,1174,135,5,2,2013.0,27500000.0
9,48,44,16,2.0,2,99000.0,530,400,5,0,2013.0,85000000.0
13,129,155,49,5.0,2,110000.0,719,303,5,0,2013.0,39800000.0
12,48,112,31,4.0,2,95000.0,556,135,5,0,2013.0,31800000.0
12,48,123,60,5.0,2,69055.0,501,400,5,0,2013.0,58000000.0
12,48,359,60,4.0,2,43000.0,580,260,5,0,2013.0,48500000.0
12,112,359,60,4.0,2,71772.0,1163,135,5,0,2013.0,30000000.0
12,7,359,49,4.0,2,94383.0,1024,260,5,2,2013.0,53500000.0
13,153,238,31,5.0,2,160000.0,1203,373,5,0,2013.0,60000000.0
0,112,155,31,2.0,2,106323.0,575,291,5,2,2013.0,46000000.0
0,148,155,31,5.0,0,96500.0,911,339,5,2,2013.0,137000000.0
12,24,327,63,5.0,2,115000.0,240,42,5,2,2013.0,24300000.0
4,24,327,49,5.0,2,91340.0,1043,86,5,2,2013.0,25500000.0
0,47,92,63,2.0,2,78976.0,155,104,15,2,2013.0,33500000.0
12,24,44,61,4.0,2,81000.0,1000,32,5,2,2013.0,24900000.0
12,129,327,49,4.0,2,89000.0,762,104,5,2,2013.0,21400000.0
12,101,238,31,4.0,2,62400.0,104,51,5,2,2012.0,36900000.0
0,90,123,6,4.0,2,69200.0,955,51,5,1,2012.0,160000000.0
1,7,72,63,2.0,2,56000.0,770,456,5,0,2012.0,140000000.0
0,139,351,16,5.0,0,81423.0,720,196,7,2,2012.0,34800000.0
0,112,351,31,5.0,2,100151.0,832,361,7,0,2012.0,51000000.0
0,101,346,16,5.0,0,154000.0,260,303,15,2,2012.0,62000000.0
9,48,346,16,4.0,0,141000.0,959,303,15,2,2012.0,57000000.0
13,153,359,31,4.0,2,74000.0,1206,303,5,0,2012.0,72000000.0
0,40,359,31,5.0,2,64800.0,473,407,5,0,2012.0,78000000.0
13,148,359,31,5.0,2,81800.0,570,456,5,0,2012.0,99000000.0
0,112,112,61,5.0,2,104000.0,1117,51,5,0,2012.0,29700000.0
4,112,327,31,2.0,2,86000.0,575,303,5,2,2012.0,42800000.0
0,48,327,31,5.0,2,129789.0,524,361,5,0,2012.0,74000000.0
12,107,72,60,4.0,2,38554.0,390,157,5,0,2012.0,68700000.0
2,153,359,16,2.0,2,90000.0,295,260,5,0,2012.0,43500000.0
12,107,359,49,4.0,2,70280.0,390,157,5,0,2012.0,63900000.0
12,7,352,60,4.0,2,33500.0,130,260,5,0,2012.0,74000000.0
12,107,72,31,4.0,2,44300.0,390,157,5,0,2012.0,54000000.0
12,153,359,16,4.0,2,62000.0,982,206,5,0,2012.0,48000000.0
13,139,58,49,5.0,0,124258.0,720,260,29,2,2012.0,30000000.0
4,112,123,60,5.0,2,96400.0,1117,157,5,2,2012.0,30500000.0
2,153,327,31,2.0,2,118500.0,295,260,5,2,2012.0,39500000.0
13,40,34,31,5.0,2,93200.0,695,291,5,0,2012.0,44000000.0
12,107,72,60,4.0,2,61629.0,390,157,5,0,2012.0,62000000.0
13,148,359,16,5.0,2,137600.0,911,456,5,0,2012.0,120000000.0
12,7,123,60,4.0,2,90000.0,1024,260,5,2,2012.0,41900000.0
0,153,155,44,5.0,2,66000.0,1203,260,5,0,2012.0,62000000.0
13,48,34,46,4.0,2,95000.0,501,400,5,0,2012.0,48000000.0
12,151,359,49,4.0,2,50000.0,856,303,5,0,2012.0,41000000.0
1,118,102,49,2.0,2,69125.0,116,51,7,0,2012.0,71000000.0
12,112,338,60,4.0,2,114000.0,1163,135,5,0,2012.0,30000000.0
14,85,155,16,3.0,0,179000.0,912,563,5,2,2012.0,65000000.0
13,85,327,60,4.0,2,48000.0,1039,400,5,0,2012.0,57500000.0
12,7,123,49,4.0,2,71000.0,73,260,5,0,2012.0,51500000.0
0,85,58,19,5.0,2,137114.0,1039,291,29,0,2012.0,50000000.0
0,112,112,16,5.0,0,191300.0,1143,196,5,2,2012.0,59500000.0
0,24,123,31,4.0,2,86000.0,345,291,5,0,2012.0,34800000.0
4,129,338,49,5.0,2,72000.0,719,303,5,0,2012.0,37500000.0
0,48,327,16,4.0,0,207000.0,959,303,5,0,2012.0,38000000.0
0,70,155,63,5.0,0,96500.0,1090,260,5,0,2012.0,52000000.0
12,24,359,60,4.0,2,170000.0,240,115,5,2,2012.0,19600000.0
4,23,112,16,5.0,2,107000.0,1218,93,5,2,2012.0,18500000.0
4,112,254,16,5.0,0,138458.0,1143,373,5,2,2012.0,58000000.0
13,139,44,16,5.0,3,78000.0,218,285,5,0,2012.0,33500000.0
12,107,359,6,4.0,2,41500.0,390,64,5,2,2012.0,55900000.0
0,112,84,9,5.0,0,107700.0,1191,278,5,2,2012.0,39800000.0
0,48,155,6,5.0,2,102000.0,498,196,5,2,2012.0,37000000.0
0,118,338,49,2.0,2,58000.0,89,51,5,2,2011.0,59900000.0
0,148,112,49,5.0,2,116124.0,570,456,5,0,2011.0,87500000.0
0,7,359,16,5.0,2,90500.0,1197,373,5,0,2011.0,85000000.0
0,148,327,49,5.0,2,116124.0,570,51,5,0,2011.0,87500000.0
0,7,359,16,5.0,2,68000.0,1197,373,5,0,2011.0,85000000.0
4,85,190,61,5.0,2,122500.0,1040,51,8,2,2011.0,31500000.0
0,70,123,16,3.0,0,131859.0,640,303,5,2,2011.0,54000000.0
0,112,375,16,5.0,0,289000.0,1143,339,20,2,2011.0,59000000.0
4,151,47,63,5.0,2,93800.0,436,51,26,2,2011.0,33200000.0
12,129,155,31,4.0,2,110140.0,762,135,5,2,2011.0,25400000.0
12,112,112,61,4.0,2,78000.0,1117,64,5,0,2011.0,29000000.0
13,148,282,49,4.0,2,130000.0,570,456,5,2,2011.0,83000000.0
14,129,123,16,2.0,2,140000.0,710,51,5,2,2011.0,24000000.0
0,148,123,16,5.0,2,99000.0,570,250,5,0,2011.0,80000000.0
12,129,195,49,4.0,2,103000.0,803,260,5,2,2011.0,23900000.0
0,5,327,31,5.0,2,69932.0,924,339,5,0,2011.0,86800000.0
0,48,327,49,5.0,2,146265.0,501,361,5,0,2011.0,44800000.0
0,24,327,61,5.0,2,99781.0,345,339,5,0,2011.0,42800000.0
0,7,47,61,5.0,0,128000.0,1195,196,26,0,2011.0,50000000.0
3,129,359,16,2.0,2,151000.0,710,51,5,2,2011.0,33900000.0
14,70,63,16,2.0,0,405355.0,640,567,6,2,2011.0,39000000.0
0,7,196,49,5.0,2,86000.0,1195,339,2,0,2011.0,65000000.0
12,5,33,61,4.0,0,88138.0,199,196,4,0,2011.0,45000000.0
12,85,4,61,4.0,2,67800.0,340,361,12,0,2011.0,37900000.0
12,5,227,31,4.0,2,105000.0,199,159,25,0,2011.0,44500000.0
0,148,227,16,5.0,0,116000.0,570,339,25,0,2011.0,102000000.0
1,7,359,6,2.0,2,120000.0,1024,243,5,0,2011.0,68000000.0
9,48,84,16,4.0,0,120000.0,959,243,5,2,2011.0,60000000.0
0,5,196,31,5.0,2,102000.0,924,339,2,0,2011.0,70900000.0
12,107,359,16,4.0,2,44000.0,390,64,5,0,2011.0,59900000.0
0,148,327,31,5.0,2,165000.0,911,456,5,0,2011.0,114000000.0
2,7,359,49,2.0,2,117000.0,1022,260,5,2,2011.0,52000000.0
12,153,72,44,4.0,2,79000.0,982,260,5,0,2011.0,46900000.0
9,151,359,31,4.0,2,103000.0,228,260,5,2,2011.0,70000000.0
0,7,359,16,5.0,2,90500.0,1197,373,5,0,2011.0,85000000.0
12,151,359,16,4.0,2,89000.0,689,159,5,0,2011.0,35000000.0
13,139,123,31,5.0,2,101000.0,218,285,5,2,2011.0,33000000.0
0,85,58,49,4.0,2,186000.0,845,291,29,0,2011.0,52000000.0
0,112,112,16,4.0,2,135000.0,575,291,5,2,2011.0,37000000.0
13,148,359,60,5.0,2,166856.0,911,456,5,0,2011.0,110000000.0
4,70,112,3,5.0,2,757000.0,237,76,5,2,2011.0,72500000.0
12,129,359,63,4.0,2,97500.0,1011,135,5,2,2011.0,22000000.0
1,79,58,61,3.0,2,94000.0,1189,412,29,2,2011.0,85000000.0
0,67,359,60,5.0,2,160000.0,906,196,5,0,2011.0,54000000.0
12,101,123,49,4.0,2,134000.0,260,279,5,2,2011.0,44000000.0
4,129,155,72,5.0,2,138700.0,719,303,5,2,2011.0,38000000.0
12,70,155,60,4.0,2,103100.0,504,260,5,2,2011.0,24500000.0
12,70,327,31,4.0,2,133000.0,213,32,5,2,2011.0,24300000.0
0,79,47,31,5.0,2,74500.0,627,365,26,0,2014.0,93800000.0
4,151,34,61,3.0,2,60000.0,263,243,5,0,2015.0,58900000.0
0,85,33,6,5.0,0,103000.0,1039,224,4,0,2014.0,62500000.0
0,148,359,61,5.0,0,63000.0,986,678,5,0,2015.0,259900000.0
12,101,380,61,4.0,2,87000.0,104,51,10,2,2014.0,37000000.0
0,139,18,31,5.0,2,101300.0,720,196,5,0,2014.0,44800000.0
12,151,34,49,4.0,2,71055.0,689,196,5,2,2015.0,36900000.0
14,23,155,16,4.0,3,115160.0,1152,115,5,2,2015.0,27000000.0
0,48,47,61,5.0,2,95500.0,524,361,26,0,2015.0,85500000.0
0,79,58,63,5.0,2,63921.0,369,352,29,2,2015.0,76900000.0
0,23,18,31,5.0,2,73000.0,1111,51,5,2,2014.0,34500000.0
4,118,18,61,5.0,2,42000.0,90,51,5,0,2014.0,38900000.0
12,48,327,49,4.0,2,102260.0,561,196,5,0,2014.0,42000000.0
0,110,327,6,5.0,2,101000.0,886,233,5,2,2014.0,63990000.0
0,148,47,16,5.0,2,83000.0,570,250,26,0,2014.0,87000000.0
0,107,338,60,5.0,2,58500.0,390,400,5,0,2014.0,157900000.0
12,129,196,33,5.0,2,78782.0,762,196,2,2,2014.0,25500000.0
13,24,320,60,4.0,2,71000.0,1125,51,5,0,2014.0,45000000.0
4,129,58,61,5.0,2,100000.0,1004,51,29,0,2014.0,27800000.0
12,24,327,31,4.0,2,77000.0,1000,32,5,2,2014.0,25300000.0
4,48,58,16,5.0,2,91000.0,498,51,29,2,2014.0,45500000.0
4,107,93,31,5.0,2,43500.0,387,51,22,0,2014.0,62000000.0
0,151,113,6,5.0,2,70000.0,1114,196,2,0,2014.0,59400000.0
9,151,63,16,4.0,0,149000.0,228,196,6,2,2014.0,75000000.0
0,24,196,16,5.0,2,126680.0,345,233,2,0,2014.0,43000000.0
0,101,123,16,5.0,2,78967.0,333,196,5,2,2014.0,64500000.0
4,148,362,16,5.0,2,172534.0,570,250,12,0,2014.0,100000000.0
4,7,299,63,4.0,2,40000.0,1024,51,5,0,2014.0,68000000.0
12,85,47,16,5.0,2,85000.0,903,51,26,0,2014.0,28500000.0
9,112,93,16,2.0,2,82200.0,575,233,22,2,2014.0,49900000.0
4,70,196,3,5.0,2,312000.0,1256,17,2,2,2014.0,65000000.0
12,24,327,31,4.0,2,130000.0,415,64,5,2,2014.0,26000000.0
0,48,359,31,5.0,2,65000.0,512,196,5,2,2014.0,58000000.0
0,85,112,3,5.0,3,705000.0,76,51,5,2,2014.0,76500000.0
2,109,34,6,2.0,2,79000.0,422,196,5,0,2014.0,67000000.0
0,48,58,16,5.0,2,193000.0,498,51,29,2,2014.0,38000000.0
12,110,112,31,4.0,2,85000.0,744,196,5,2,2014.0,37200000.0
0,129,263,31,5.0,2,80000.0,719,243,2,2,2014.0,55000000.0
9,112,227,31,2.0,2,102000.0,575,233,25,2,2014.0,45000000.0
12,151,238,16,4.0,2,33200.0,689,64,5,2,2014.0,51500000.0
